id,id_provinsi,id_kabupaten,nama
42,11,2,Singkohor
42,11,3,Kluet Tengah
42,11,8,Lembah Seulawah
42,12,8,Sei Kepayang Timur
42,12,14,Ulususua
42,12,19,Datuk Lima Puluh
42,14,2,Sungai Lala
42,14,4,Teluk Meranti
42,14,6,Tapung Hilir
42,14,7,Bangun Purba
42,14,9,Batu Hampar
42,15,2,Nalo Tantan
42,15,4,Maro Sebo Ilir
42,15,8,Serai Serumpun
42,16,4,Tanjung Tebat
42,16,10,Sungai Pinang
42,16,74,Lubuk Linggau Utara Ii
42,17,1,Kedurang
42,17,2,Selupu Rejang
42,17,4,Muara Sahung
42,17,5,Seluma Barat
42,17,6,Xiv Koto
42,17,7,Pelabai
42,18,1,Lumbok Seminung
42,18,2,Gisting
42,18,5,Bumi Ratu Nuban
42,18,6,Kotabumi Selatan
42,18,7,Negeri Agung
42,18,8,Meraksa Aji
42,21,3,Pulau Laut
42,36,71,Periuk
42,53,4,Kuatnana
42,53,5,Insana Barat
42,53,7,Pureman
42,53,10,Waiblama
42,53,13,Satar Mese Utara
42,61,1,Sebawi
42,61,2,Sungai Betung
42,64,4,Teluk Pandan
42,71,4,Beo Selatan
42,71,9,Ratahan Timur
42,72,1,Tinangkung Utara
42,72,3,Wita Ponda
42,72,4,Lore Timur
42,72,8,Sidoan
42,73,1,Bontomanai
42,73,4,Tarowang
42,73,15,Tiroang
42,73,18,Makale Utara
42,74,6,Mata Usu
42,75,1,Botumoito
42,75,2,Tolangohula
42,75,4,Bone Raya
42,76,2,Tapango
42,76,5,Sarjo
42,81,1,Wer Maktian
42,81,7,Teluk Waru
42,81,8,Lakor
42,82,2,Patani
42,82,3,Mangoli Selatan
42,82,4,Bacan Timur Tengah
42,82,5,Tobelo Utara
42,82,6,Maba Utara
42,91,8,Meos Mansar
42,91,9,Kwesefo
42,94,1,Tanah Miring
42,94,8,Teluk Ampimoi
42,94,11,Kiyage
42,94,12,Jita
42,94,13,Firiwage
42,94,15,Joutu
42,94,16,Tangma
42,94,17,Okbab
42,94,18,Umagi
42,94,20,Arso Barat
42,94,29,Paro
42,94,30,Bruwa
42,94,33,Mage„Åbume
43,11,2,Kota Baharu
43,14,2,Lubuk Batu Jaya
43,14,9,Pekaitan
43,15,2,Batang Masumai
43,15,8,Vii Koto Ilir
43,16,4,Mulak Sebingkai
43,17,1,Bunga Mas
43,17,2,Curup Selatan
43,17,5,Seluma Timur
43,18,2,Gunung Alip
43,21,3,Pulau Tiga
43,53,5,Insana Tengah
43,61,1,Sajad
43,64,4,Sangatta Selatan
43,72,4,Lore Peore
43,74,6,Lantari Jaya
43,75,2,Asparaga
43,75,4,Bone
43,76,2,Matakali
43,81,1,Selaru
43,82,2,Patani Utara
43,91,8,Kota Waisai
43,94,1,Jagebob
43,94,8,Raimbawi
43,94,12,Alama
43,94,13,Manggelum
43,94,15,Koroway Buluanop
43,94,16,Soba
43,94,17,Teiraplu
43,94,18,Panaga
43,94,20,Mannem
43,94,29,Kegayem
43,94,30,Ayumnati
43,94,33,Yugumuak
44,17,1,Pasar Manna
44,17,2,Curup Tengah
44,17,5,Seluma Utara
44,21,3,Bunguran Batubi
44,53,5,Insana Fafinesu
44,64,4,Rantau Pulung
44,75,2,Bilato
44,75,4,Bulawa
44,76,2,B U L O
44,82,2,Patani Barat
44,91,8,Tiplol Mayalibit
44,94,1,Sota
44,94,8,Pulau Kurudu
44,94,12,Hoya
44,94,13,Yaniruma
44,94,16,Mugi
44,94,17,Yefta
44,94,18,Poganeri
45,17,1,Kedurang Ilir
45,17,2,Bermani Ulu Raya
45,21,3,Pulau Tiga Barat
45,82,2,Patani Timur
45,94,1,Naukenjerai
45,94,13,Kawagit
45,94,16,Yogosem
45,94,18,Kamboneri
46,17,2,Curup Utara
46,94,13,Kombay
46,94,16,Kayo
46,94,18,Air Garam
47,17,2,Curup Timur
47,94,16,Sumo
47,94,18,Dow
48,94,16,Hogio
48,94,18,Wari / Taiyeve
49,94,16,Ukha
49,94,18,Egiam
50,11,1,Simeulue Barat
50,11,3,Tapak Tuan
50,11,4,Badar
50,11,6,Bebesen
50,11,7,Johan Pahlawan
50,11,8,Mesjid Raya
50,11,10,Juli
50,11,11,Meurah Mulia
50,11,12,Kuala Batee
50,11,13,Terangun
50,11,14,Seruway
50,11,15,Seunagan Timur
50,11,16,Sampoiniet
50,11,17,Bandar
50,11,18,Ulim
50,11,75,Longkib
50,12,2,Panyabungan
50,12,4,Kolang
50,12,5,Sipoholon
50,12,6,Habinsaran
50,12,7,Bilah Hulu
50,12,8,Tanjung Balai
50,12,9,Girsang Sipangan Bolon
50,12,10,Sumbul
50,12,11,Munte
50,12,12,Pancur Batu
50,12,13,Selesai
50,12,14,Lahusa
50,12,15,Lintong Nihuta
50,12,17,Nainggolan
50,12,18,Tebingtinggi
50,12,19,Air Putih
50,12,20,Simangambat
50,12,21,Sosa
50,12,22,Kampung Rakyat
50,12,23,Kualuh Selatan
50,12,24,Sitolu Ori
50,12,25,Mandrehe Utara
50,12,72,Teluk Nibung
50,12,73,Siantar Timur
50,12,75,Medan Area
50,12,76,Binjai Barat
50,12,77,Padangsidimpuan Hutaimbaru
50,12,78,Gunungsitoli Alo Oa
50,13,2,Ranah Pesisir
50,13,3,Lembah Gumanti
50,13,4,Kamang Baru
50,13,5,Lima Kaum
50,13,6,2 X 11 Enam Lingkung
50,13,7,Iv Koto
50,13,8,Suliki
50,13,10,Koto Parik Gadang Diateh
50,13,12,Lembah Malintang
50,13,71,Padang Timur
50,14,1,Kuantan Hilir
50,14,2,Rengat Barat
50,14,3,Kuala Indragiri
50,14,6,Bangkinang Kota
50,14,7,Tambusai
50,14,8,Bantan
50,14,9,Rimba Melintang
50,14,10,Merbau
50,14,71,Pekanbaru Kota
50,15,1,Sitinjau Laut
50,15,2,Sungai Manau
50,15,3,Pauh
50,15,4,Pemayung
50,15,5,Jambi Luar Kota
50,15,6,Nipah Panjang
50,15,9,Tanah Tumbuh
50,15,71,Telanaipura
50,15,72,Pesisir Bukit
50,16,2,Tanjung Lubuk
50,16,3,Muara Enim
50,16,4,Pulau Pinang
50,16,5,Muara Beliti
50,16,7,Talang Kelapa
50,16,8,Muaradua
50,16,9,Madang Suku I
50,16,10,Pemulutan
50,16,11,Ulu Musi
50,16,12,Penukal Utara
50,16,13,Karang Dapo
50,16,71,Ilir Timur I
50,17,1,Seginim
50,17,3,Kerkap
50,17,4,Kinal
50,17,5,Sukaraja
50,17,6,Lubuk Pinang
50,17,7,Lebong Utara
50,17,8,Kepahiang
50,17,9,Pondok Kelapa
50,18,1,Belalau
50,18,2,Pugung
50,18,4,Sekampung Udik
50,18,5,Trimurjo
50,18,6,Abung Selatan
50,18,7,Bahuga
50,18,8,Menggala
50,18,9,Gedung Tataan
50,18,10,Gading Rejo
50,18,11,Mesuji
50,18,12,Lambu Kibang
50,18,13,Way Krui
50,18,71,Teluk Betung Utara
50,19,3,Jebus
50,19,5,Lepar Pongok
50,21,2,Bintan Utara
50,21,3,Bunguran Timur
50,21,4,Senayang
50,21,5,Siantan Timur
50,21,71,Nongsa
50,31,71,Kebayoran Lama
50,31,72,Kramat Jati
50,31,73,Cempaka Putih
50,31,74,Tambora
50,31,75,Kelapa Gading
50,32,1,Ciampea
50,32,2,Kali Bunder
50,32,3,Cibinong
50,32,4,Kertasari
50,32,5,Pakenjeng
50,32,6,Cikatomas
50,32,8,Subang
50,32,9,Karangsembung
50,32,10,Argapura
50,32,11,Sumedang Selatan
50,32,12,Lelea
50,32,13,Cijambe
50,32,14,Sukatani
50,32,15,Cikampek
50,32,16,Kedungwaringin
50,32,17,Cihampelas
50,32,18,Parigi
50,32,71,Bogor Barat
50,32,72,Cikole
50,32,73,Astanaanyar
50,32,74,Kejaksan
50,32,75,Bekasi Selatan
50,32,76,Beji
50,32,78,Cihideung
50,33,1,Karangpucung
50,33,2,Kebasen
50,33,3,Kaligondang
50,33,4,Bawang
50,33,5,Klirong
50,33,6,Kaligesing
50,33,7,Leksono
50,33,8,Srumbung
50,33,9,Boyolali
50,33,10,Cawas
50,33,11,Nguter
50,33,12,Batuwarno
50,33,13,Matesih
50,33,14,Sambirejo
50,33,15,Geyer
50,33,16,Cepu
50,33,17,Sarang
50,33,18,Pucakwangi
50,33,19,Mejobo
50,33,20,Nalumsari
50,33,21,Karang Tengah
50,33,22,Pabelan
50,33,23,Kranggan
50,33,24,Singorojo
50,33,25,Bawang
50,33,26,Talun
50,33,27,Bodeh
50,33,28,Pagerbarang
50,33,29,Sirampog
50,33,72,Banjarsari
50,33,74,Semarang Selatan
50,34,1,Lendah
50,34,2,Bambang Lipuro
50,34,3,Rongkop
50,34,4,Gamping
50,34,71,Kotagede
50,35,1,Kebonagung
50,35,2,Sawoo
50,35,3,Dongko
50,35,4,Tanggung Gunung
50,35,5,Binangun
50,35,6,Ringinrejo
50,35,7,Gedangan
50,35,8,Tempeh
50,35,9,Ambulu
50,35,10,Muncar
50,35,11,Tlogosari
50,35,12,Suboh
50,35,13,Leces
50,35,14,Lumbang
50,35,15,Jabon
50,35,16,Ngoro
50,35,17,Ngoro
50,35,18,Pace
50,35,19,Wungu
50,35,20,Kawedanan
50,35,21,Geneng
50,35,22,Bubulan
50,35,23,Montong
50,35,24,Mantup
50,35,25,Cerme
50,35,26,Blega
50,35,27,Omben
50,35,28,Pamekasan
50,35,29,Talango
50,35,73,Lowokwaru
50,35,78,Tenggilis Mejoyo
50,36,1,Cigeulis
50,36,2,Cijaku
50,36,3,Curug
50,36,4,Baros
50,36,71,Batuceper
50,36,73,Taktakan
50,36,74,Ciputat Timur
50,51,2,Marga
50,51,3,Abiansemal
50,51,4,Ubud
50,51,7,Abang
50,51,8,Sukasada
50,52,1,Narmada
50,52,2,Kopang
50,52,3,Masbagik
50,52,4,Alas
50,52,5,Kempo
50,52,6,Wawo
50,52,7,Seteluk
50,52,8,Bayan
50,53,1,Loli
50,53,4,Amanuban Selatan
50,53,5,Biboki Selatan
50,53,6,Tasifeto Barat
50,53,7,Teluk Mutiara
50,53,8,Nubatukan
50,53,9,Solor Timur
50,53,10,Kewapante
50,53,11,Wolowaru
50,53,14,Pantai Baru
50,53,15,Macang Pacar
50,53,17,Wewewa Barat
50,53,18,Aesesa Selatan
50,53,19,Poco Ranaka
50,53,20,Sabu Tengah
50,53,21,Io Kufeu
50,61,1,Jawai
50,61,2,Ledo
50,61,3,Mandor
50,61,6,Tumbang Titi
50,61,8,Mentebah
50,61,9,Belitang Hilir
50,61,10,Nanga Pinoh
50,61,11,Seponti
50,61,12,Sungai Kakap
50,61,72,Singkawang Tengah
50,62,1,Arut Selatan
50,62,2,Pulau Hanaut
50,62,4,Dusun Utara
50,62,5,Teweh Tengah
50,62,8,Seruyan Hulu
50,62,9,Katingan Hilir
50,62,10,Kahayan Tengah
50,62,11,Tewah
50,62,12,Dusun Tengah
50,62,13,Sumber Barito
50,63,1,Tambang Ulang
50,63,2,Pulau Sebuku
50,63,3,Martapura
50,63,4,Anjir Muara
50,63,5,Piani
50,63,6,Kandangan
50,63,7,Barabai
50,63,8,Amuntai Tengah
50,63,9,Tanta
50,63,10,Batu Licin
50,63,11,Juai
50,64,1,Kuaro
50,64,2,Muara Lawa
50,64,3,Loa Kulu
50,64,4,Sangkulirang
50,64,5,Sambaliung
50,64,11,Long Apari
50,64,71,Balikpapan Barat
50,64,72,Samarinda Ulu
50,65,1,Pujungan
50,65,2,Tanjung Selor
50,65,3,Tana Lia
50,65,4,Sembakung Atulai
50,71,3,Tamako
50,71,4,Rainis
50,71,6,Dimembe
50,71,7,Kaidipang
50,71,8,Siau Barat Selatan
50,71,9,Tombatu
50,71,10,Pinolosian Timur
50,71,11,Modayag Barat
50,72,1,Liang
50,72,2,Luwuk
50,72,4,Poso Pesisir
50,72,6,Galang
50,72,7,Paleleh
50,72,8,Tomini
50,72,9,Ampana Kota
50,72,10,Nokilalaki
50,72,11,Banggai Tengah
50,72,12,Petasia
50,73,1,Bontomatene
50,73,2,Hero Lange-lange
50,73,4,Kelara
50,73,5,Galesong Selatan
50,73,6,Bontomarannu
50,73,7,Sinjai Timur
50,73,8,Tanralili
50,73,9,Balocci
50,73,10,Mallusetasi
50,73,11,Tonra
50,73,12,Donri Donri
50,73,13,Takkalalla
50,73,14,Panca Rijang
50,73,15,Patampanua
50,73,16,Alla
50,73,17,Bassesangtempe
50,73,18,Saluputti
50,73,22,Bone-bone
50,73,25,Malili
50,73,26,Rantebua
50,73,71,Ujung Pandang
50,74,1,Lasalimu
50,74,5,Kolono
50,74,6,Poleang Timur
50,74,7,Wangi-wangi Selatan
50,74,8,Pakue
50,74,10,Asera
50,74,11,Ladongi
50,74,12,Wawonii Selatan
50,74,13,Tiworo Utara
50,74,14,Lakudo
50,74,15,Siompu Barat
50,75,1,Paguyaman
50,75,3,Paguat
50,75,5,Tolinggula
50,76,2,Polewali
50,76,3,Mamasa
50,76,6,Karossa
50,81,1,Tanimbar Utara
50,81,3,Amahai
50,81,8,Damer
50,81,9,Ambalau
50,82,4,Bacan Barat
50,82,5,Galela
50,82,7,Morotai Utara
50,82,8,Taliabu Timur
50,82,72,Oba Utara
50,91,1,Fakfak Timur
50,91,3,Windesi
50,91,4,Bintuni
50,91,8,Waigeo Barat
50,91,9,Sausapor
50,91,10,Aitinyo Utara
50,91,11,Ransiki
50,91,12,Anggi
50,94,1,Muting
50,94,4,Uwapa
50,94,8,Angkaisera
50,94,9,Biak Kota
50,94,11,Mulia
50,94,13,Waropko
50,94,14,Assue
50,94,15,Akat
50,94,17,Kiwirok
50,94,19,Sarmi
50,94,20,Skanto
50,94,28,Mamberamo Tengah
50,94,29,Mugi
50,94,30,Kuyawage
50,94,31,Megambilis
50,94,32,Benawa
50,94,33,Pogoma
50,94,34,Mapia
50,94,35,Biandoga
50,94,36,Bowobado
51,11,1,Alafan
51,11,4,Darul Hasanah
51,11,6,Kute Panang
51,11,13,Tripe Jaya
51,11,16,Darul Hikmah
51,11,17,Bener Kelipah
51,12,2,Panyabungan Selatan
51,12,6,Borbor
51,12,10,Silahisabungan
51,12,14,Siduaori
51,12,18,Tebing Syahbandar
51,12,20,Ujung Batu
51,12,77,Padangsidimpuan Angkola Julu
51,13,3,Hiliran Gumanti
51,13,6,Enam Lingkung
51,13,7,Malalak
51,13,8,Bukik Barisan
51,14,1,Pangean
51,14,3,Concong
51,14,6,Bangkinang
51,14,7,Tambusai Utara
51,14,9,Bangko Pusako
51,14,10,Pulau Merbau
51,15,2,Renah Pembarap
51,15,3,Air Hitam
51,15,9,Limbur Lubuk Mengkuang
51,15,71,Danau Sipin
51,15,72,Koto Baru
51,16,2,Teluk Gelam
51,16,3,Ujan Mas
51,16,4,Pagar Gunung
51,16,5,Tiang Pumpung Kepungut
51,16,7,Tanjung Lago
51,16,8,Buay Rawan
51,16,9,Belitang Madang Raya
51,16,10,Pemulutan Selatan
51,16,11,Sikap Dalam
51,16,71,Kemuning
51,17,1,Air Nipis
51,17,3,Air Napal
51,17,4,Semidang Gumay
51,17,5,Air Periukan
51,17,6,Air Manjunto
51,17,7,Amen
51,17,9,Pondok Kubang
51,18,1,Sekincau
51,18,6,Abung Semuli
51,18,7,Buay  Bahuga
51,18,8,Penawar Tama
51,19,3,Parittiga
51,19,5,Kepulauan Pongok
51,21,2,Teluk Sebong
51,21,3,Bunguran Timur Laut
51,21,71,Batam Kota
51,32,1,Tenjolaya
51,32,3,Cikadu
51,32,8,Cilebak
51,32,9,Karangwareng
51,32,15,Purwasari
51,33,7,Sukoharjo
51,34,3,Girisubo
51,35,21,Gerih
51,35,22,Gondang
51,36,2,Cigemblong
51,36,3,Kelapa Dua
51,36,71,Neglasari
51,52,1,Lingsar
51,52,3,Pringgasela
51,52,4,Alas Barat
51,52,5,Manggalewa
51,52,6,Langgudu
51,52,7,Poto Tano
51,53,2,Rindi
51,53,4,Noebeba
51,53,5,Biboki Tanpah
51,53,6,Kakuluk Mesak
51,53,7,Kabola
51,53,10,Hewokloang
51,53,11,Wolojita
51,53,19,Poco Ranaka Timur
51,61,1,Jawai Selatan
51,61,2,Suti Semarang
51,61,6,Pemahan
51,61,10,Pinoh Selatan
51,62,5,Teweh  Baru
51,62,8,Suling Tambun
51,62,12,Raren Batuah
51,62,13,Seribu Riam
51,63,3,Martapura Timur
51,63,10,Karang Bintang
51,64,2,Bentian Besar
51,64,4,Kaliorang
51,71,4,Tampa Na'mma
51,71,6,Talawaan
51,71,9,Tombatu Timur
51,71,71,Singkil
51,72,1,Peling Tengah
51,72,2,Luwuk Timur
51,72,4,Poso Pesisir Selatan
51,72,5,Pinembani
51,72,7,Paleleh Barat
51,72,8,Mepanga
51,72,9,Ratolindo
51,73,1,Buki
51,73,4,Rumbia
51,73,5,Galesong
51,73,6,Pattallassang
51,73,8,Tompu Bulu
51,73,9,Tondong Tallasa
51,73,14,Kulo
51,73,16,Curio
51,73,17,Latimojong
51,73,18,Bittuang
51,73,22,Tana Lili
51,74,1,Lasalimu Selatan
51,74,5,Kolono Timur
51,74,6,Poleang Utara
51,74,8,Pakue Utara
51,74,10,Andowia
51,75,1,Wonosari
51,75,3,Dengilo
51,75,5,Biau
51,76,2,Binuang
51,81,1,Yaru
51,81,3,Kota Masohi
51,82,4,Kasiruta Barat
51,82,5,Galela Selatan
51,82,72,Oba Tengah
51,91,1,Karas
51,91,3,Nikiwar
51,91,4,Manimeri
51,91,8,Waigeo Barat Kepulauan
51,91,9,Bikar
51,91,10,Aitinyo Raya
51,94,1,Eligobel
51,94,4,Menou
51,94,8,Kep. Ambai
51,94,13,Ambatkwi
51,94,15,Jetsy
51,94,16,Werima
51,94,17,Kiwirok Timur
51,94,18,Nunggawi
51,94,19,Sarmi Timur
51,94,28,Iwaso
51,94,29,Yal
51,94,30,Wano Barat
51,94,33,Kembru
52,11,4,Ketambe
52,12,2,Panyabungan Barat
52,12,6,Nassau
52,12,14,Somambawa
52,13,6,2 X 11 Kayu Tanam
52,14,1,Logas Tanah Darat
52,14,10,Tasik Putri Puyu
52,15,2,Pangkalan Jambu
52,15,9,Bathin Ii Pelayang
52,16,1,Lengkiti
52,16,4,Gumay Ulu
52,16,10,Pemulutan Barat
52,17,3,Air Besi
52,17,5,Lubuk Sandi
52,17,6,V Koto
52,17,7,Uram Jaya
52,18,1,Suoh
52,18,6,Blambangan Pagar
52,18,7,Bumi Agung
52,18,8,Rawajitu Selatan
52,21,2,Seri Kuala Lobam
52,21,3,Bunguran Tengah
52,52,4,Buer
52,52,6,Lambitu
52,53,2,Umalulu
52,53,5,Biboki Moenleu
52,53,6,Nanaet Dubesi
52,53,10,Kangae
52,53,11,Lio Timur
52,61,2,Lumar
52,61,6,Sungai Melayu Rayak
52,61,10,Pinoh Utara
52,62,5,Teweh Selatan
52,62,12,Paku
52,62,13,Uut Murung
52,63,3,Martapura Barat
52,63,10,Simpang Empat
52,64,4,Sandaran
52,71,4,Pulutan
52,71,9,Tombatu Utara
52,71,71,Tuminting
52,72,2,Luwuk Utara
52,72,4,Poso Pesisir Utara
52,72,8,Palasa
52,73,16,Masalle
52,73,17,Bassesangtempe Utara
52,73,18,Rembon
52,74,1,Siontapina
52,74,6,Poleang Selatan
52,74,8,Pakue Tengah
52,74,10,Oheo
52,75,1,Paguyaman Pantai
52,76,2,Anreapi
52,81,1,Wuar Labobar
52,81,3,Teluk Elpaputih
52,82,4,Kasiruta Timur
52,82,5,Galela Barat
52,91,1,Fakfak Timur Tengah
52,91,4,Tuhiba
52,94,1,Ulilin
52,94,4,Dipa
52,94,8,Yawakukat
52,94,13,Ninati
52,94,16,Soloikma
52,94,17,Oksebang
52,94,19,Sarmi Selatan
52,94,29,Mam
52,94,33,Bina
53,11,4,Deleng Pokhkisen
53,12,2,Panyabungan Utara
53,14,1,Kuantan Hilir Seberang
53,17,3,Hulu Palik
53,17,7,Pinang Belapis
53,18,1,Batu Brak
53,18,8,Gedung Meneng
53,21,3,Bunguran Selatan
53,53,11,Kelimutu
53,62,12,Karusen Janang
53,63,10,Mantewe
53,64,4,Kaubun
53,71,71,Bunaken
53,72,2,Luwuk Selatan
53,73,16,Baroko
53,73,18,Masanda
53,74,6,Poleang Tenggara
53,81,1,Nirunmas
53,82,4,Bacan Barat Utara
53,82,5,Galela Utara
53,91,4,Dataran Beimes
53,94,11,Yambi
53,94,16,Seradala
53,94,17,Okhika
53,94,19,Sobey
54,12,2,Panyabungan Timur
54,17,3,Tanjung Agung Palik
54,18,1,Pagar Dewa
54,18,8,Rawajitu Timur
54,53,11,Ndori
54,64,4,Karangan
54,71,71,Bunaken Kepulauan
54,72,2,Nambo
54,73,18,Malimbong Balepe
54,81,1,Kormomolin
54,94,11,Ilamburawi
54,94,16,Kabianggama
54,94,17,Oklip
54,94,19,Muara Tor
55,12,2,Huta Bargot
55,18,1,Batu Ketulis
55,18,8,Rawa Pitu
55,81,1,Molu Maru
55,94,11,Muara
55,94,16,Kwikma
55,94,17,Oksamol
55,94,19,Verkam
56,18,1,Bandar Negeri Suoh
56,18,8,Gedung Aji Baru
56,94,11,Pagaleme
56,94,16,Hilipuk
56,94,17,Okbemta
57,18,8,Dente Teladas
57,94,11,Gurage
57,94,16,Yahuliambut
58,18,8,Menggala Timur
58,94,11,Irimuli
58,94,16,Hereapini
59,94,16,Ubalihi
60,11,3,Sama Dua
60,11,6,Silih Nara
60,11,7,Samatiga
60,11,8,Darussalam
60,11,10,Jeumpa
60,11,11,Matangkuli
60,11,12,Babah Rot
60,11,14,Bendahara
60,11,16,Jaya
60,11,17,Syiah Utama
60,11,18,Trienggadeng
60,12,1,Idano Gawo
60,12,2,Natal
60,12,4,Sorkam
60,12,5,Tarutung
60,12,6,Silaen
60,12,8,Simpang Empat
60,12,9,Tanah Jawa
60,12,10,Silima Pungga-pungga
60,12,11,Kuta Buluh
60,12,12,Namo Rambe
60,12,13,Binjai
60,12,14,Gomo
60,12,15,Paranginan
60,12,17,Palipi
60,12,18,Bandar Khalipah
60,12,19,Sei Suka
60,12,20,Halongonan
60,12,21,Batang Lubu Sutam
60,12,23,Kualuh Hilir
60,12,24,Tuhemberua
60,12,25,Mandrehe
60,12,73,Siantar Martoba
60,12,75,Medan Kota
60,12,78,Gunungsitoli Utara
60,13,2,Lengayang
60,13,3,Payung Sekaki
60,13,4,Tanjung Gadang
60,13,5,Tanjung Emas
60,13,6,Vii Koto Sungai Sariak
60,13,8,Gunuang Omeh
60,13,12,Gunung Tuleh
60,13,71,Padang Barat
60,14,1,Cerenti
60,14,2,Rengat
60,14,3,Tembilahan
60,14,6,Kampar
60,14,7,Kepenuhan
60,14,71,Sukajadi
60,15,2,Tabir
60,15,3,Mandiangin
60,15,5,Sekernan
60,15,6,Sadu
60,15,9,Jujuhan
60,15,71,Danau Teluk
60,16,2,Kota Kayu Agung
60,16,3,Gunung Megang
60,16,4,Jarai
60,16,5,Jayaloka
60,16,7,Banyuasin I
60,16,8,Buay Sandang Aji
60,16,9,Belitang
60,16,10,Indralaya
60,16,11,Talang Padang
60,16,13,Rawas Ilir
60,16,71,Ilir Timur Ii
60,17,1,Pino
60,17,3,Arga Makmur
60,17,4,Tanjung Kemuning
60,17,8,Kaba Wetan
60,17,9,Pematang Tiga
60,18,1,Sumber Jaya
60,18,3,Natar
60,18,4,Jabung
60,18,5,Punggur
60,18,6,Abung Timur
60,18,7,Pakuan Ratu
60,18,9,Negeri Katon
60,18,10,Sukoharjo
60,18,11,Mesuji Timur
60,18,12,Gunung Terang
60,18,13,Pesisir Tengah
60,18,71,Tanjung Karang Pusat
60,19,2,Tanjung Pandan
60,21,2,Bintan Timur
60,21,3,Serasan
60,21,5,Siantan Tengah
60,21,71,Sekupang
60,31,71,Kebayoran Baru
60,31,72,Jatinegara
60,31,73,Kemayoran
60,31,74,Taman Sari
60,31,75,Cilincing
60,32,1,Dramaga
60,32,2,Tegal Buleud
60,32,3,Tanggeung
60,32,4,Pacet
60,32,5,Cikelet
60,32,6,Cibalong
60,32,8,Ciwaru
60,32,9,Lemahabang
60,32,10,Maja
60,32,11,Sumedang Utara
60,32,12,Bangodua
60,32,13,Cibogo
60,32,14,Darangdan
60,32,15,Tirtamulya
60,32,17,Cipongkor
60,32,18,Sidamulih
60,32,71,Tanah Sereal
60,32,73,Regol
60,32,75,Bekasi Barat
60,32,76,Limo
60,32,78,Mangkubumi
60,33,1,Cipari
60,33,2,Kemranjen
60,33,3,Purbalingga
60,33,4,Banjarnegara
60,33,5,Buluspesantren
60,33,6,Purworejo
60,33,7,Selomerto
60,33,8,Dukun
60,33,9,Mojosongo
60,33,10,Trucuk
60,33,11,Bendosari
60,33,12,Karangtengah
60,33,13,Tawangmangu
60,33,14,Gondang
60,33,15,Pulokulon
60,33,16,Sambong
60,33,17,Sedan
60,33,18,Jaken
60,33,19,Jekulo
60,33,20,Batealit
60,33,21,Bonang
60,33,22,Tuntang
60,33,23,Pringsurat
60,33,24,Limbangan
60,33,25,Tersono
60,33,26,Doro
60,33,27,Bantarbolang
60,33,28,Lebaksiu
60,33,29,Tonjong
60,33,74,Candisari
60,34,1,Sentolo
60,34,2,Pandak
60,34,3,Semanu
60,34,4,Mlati
60,34,71,Gondokusuman
60,35,1,Arjosari
60,35,2,Sooko
60,35,3,Pule
60,35,4,Kalidawir
60,35,5,Sutojayan
60,35,6,Kandat
60,35,7,Sumbermanjing
60,35,8,Lumajang
60,35,9,Tempurejo
60,35,10,Cluring
60,35,11,Sukosari
60,35,12,Mlandingan
60,35,13,Tegalsiwalan
60,35,14,Pasrepan
60,35,15,Tanggulangin
60,35,16,Pungging
60,35,17,Mojowarno
60,35,18,Tanjunganom
60,35,19,Kare
60,35,20,Magetan
60,35,21,Kwadungan
60,35,22,Temayang
60,35,23,Parengan
60,35,24,Kembangbahu
60,35,25,Benjeng
60,35,26,Konang
60,35,27,Kedungdung
60,35,28,Proppo
60,35,29,Kalianget
60,35,78,Gunung Anyar
60,36,1,Panimbang
60,36,2,Banjarsari
60,36,3,Legok
60,36,4,Petir
60,36,71,Benda
60,36,73,Kasemen
60,36,74,Pondok Aren
60,51,2,Baturiti
60,51,3,Petang
60,51,4,Tegallalang
60,51,7,Bebandem
60,51,8,Buleleng
60,52,1,Gunung Sari
60,52,2,Praya
60,52,3,Sukamulia
60,52,5,Pekat
60,52,6,Sape
60,53,1,Kota Waikabubak
60,53,2,Pandawai
60,53,4,Kuan Fatu
60,53,5,Biboki Utara
60,53,6,Atambua
60,53,7,Alor Barat Laut
60,53,8,Omesuri
60,53,9,Adonara Barat
60,53,11,Maurole
60,53,14,Rote Timur
60,53,17,Wewewa Timur
60,53,18,Aesesa
60,53,19,Lamba Leda
60,53,20,Sabu Timur
60,53,21,Sasita Mean
60,61,1,Teluk Keramat
60,61,2,Sanggau Ledo
60,61,3,Menjalin
60,61,5,Kapuas
60,61,6,Matan Hilir Selatan
60,61,7,Serawai
60,61,8,Bika
60,61,9,Belitang
60,61,10,Ella Hilir
60,61,12,Rasau Jaya
60,62,1,Kumai
60,62,2,Mentawa Baru/ketapang
60,62,4,Gunung Bintang Awai
60,62,5,Lahei
60,62,9,Tewang Sangalang Garing
60,62,10,Banama Tingang
60,62,11,Kahayan Hulu Utara
60,62,12,Pematang Karau
60,63,1,Pelaihari
60,63,2,Pulau Laut Utara
60,63,3,Astambul
60,63,4,Alalak
60,63,5,Lokpaikat
60,63,6,Sungai Raya
60,63,7,Labuan Amas Selatan
60,63,8,Banjang
60,63,9,Tanjung
60,63,11,Halong
60,64,1,Long Ikis
60,64,2,Damai
60,64,3,Muara Muntai
60,64,5,Tanjung Redeb
60,64,72,Samarinda Utara
60,65,1,Bahau Hulu
60,65,2,Tanjung Palas Timur
60,65,4,Sembakung
60,71,1,Lolayan
